idx,sin,cos,anomaly
0,0.0067753159549287355,1.0067753159549286,0
1,-0.007292922440197337,0.9909345554934017,0
2,-0.00010465396282650355,0.9963471711832295,0
3,0.0039915552040668545,0.9986646024103826,0
4,0.015643422998472576,1.0085345726915969,0
5,-6.042292181373393e-05,0.9910457152731981,0
6,0.012368439236264975,1.0016864575465396,0
7,0.00248926361468926,0.990016059261647,0
8,0.02058981995569848,1.006322295778536,0
9,0.02046078451373561,1.0043958489791396,0
10,0.018881752510598985,1.0010163197224415,0
11,0.01040426755237062,0.9907352572613882,0
12,0.025223683457220314,1.0037480210706737,0
13,0.02844209850711004,1.0051567150984273,0
14,0.03443103890038038,1.0093328712187821,0
15,0.028752148829098267,1.0018381393092046,0
16,0.029006199789187663,1.0002732965606076,0
17,0.02616197969019604,0.9956071365870988,0
18,0.04022585952141516,1.0078460360920842,0
19,0.034832098563969044,1.000624260080338,0
20,0.025873337549888978,0.9898344550170582,0
21,0.030901681190750707,0.9930287313564886,0
22,0.031482369412929936,0.9917723347771537,0
23,0.03929201206391754,0.9977418808881572,0
24,0.03777941736839418,0.9943861836852383,0
25,0.03736147467271089,0.992122138295234,0
26,0.05578602637562687,1.008697592906799,0
27,0.048628506135006806,0.9996879869770845,0
28,0.04652814842514104,0.9957325607890409,0
29,0.05331538931087061,1.0006617562255238,0
30,0.0552307372345083,1.0007160875561973,0
31,0.05378137431889372,0.9974027427405708,0
32,0.05197358160166223,0.9937280086622489,0
33,0.04850245973533429,0.9883869918290038,0
34,0.05858280849793798,0.996594497883378,0
35,0.05225943741601877,0.9883953422256767,0
36,0.0716110110060017,1.0058681952553112,0
37,0.05599834299432412,0.9883738765909127,0
38,0.06280913086024882,0.9933000896131283,0
39,0.06337771414193567,0.9919811797706726,0
40,0.06428402793532066,0.9909970880791888,0
41,0.07005327921000397,0.9948730274371187,0
42,0.07943681453805565,1.0023603503544891,0
43,0.08234068168057693,1.003365110539455,0
44,0.07256922562375824,0.9916916589343382,0
45,0.08947797252641787,1.0066955276631482,0
46,0.08171912942668043,0.9970289297382415,0
47,0.08478928141408063,0.9981884562324066,0
48,0.09057573086374446,1.0020614155130265,0
49,0.09154452918518055,1.0011138649908513,0
50,0.08147338305122746,0.9891235173489268,0
51,0.08430873589637768,0.9900368220408989,0
