idx,sin,cos,anomaly
0,-0.007047283000796076,0.992952716999204,0
1,0.007976983206924308,1.0019127561390961,0
2,0.00794906877520923,0.9957842824631901,0
3,0.015930513681864544,0.9976290589482018,0
4,0.025214336486880626,1.0007403284729617,0
5,0.024904146129724823,0.9942219256075061,0
6,0.02636817504092305,0.9894423097164127,0
7,0.039486673787037234,0.9962819595954813,0
8,0.042270842736798035,0.9927523051295246,0
9,0.05240109105288014,0.9965339862757537,0
10,0.05150331734900959,0.9892531337124487,0
11,0.05765484277613207,0.9889873019166446,0
12,0.08048171932691153,1.0053627774601006,0
13,0.07775600233095382,0.9961518514959494,0
14,0.07756443683091727,0.9894415061261866,0
15,0.0932490092247555,0.9985739660352495,0
16,0.10104822244587248,0.9997879736614601,0
17,0.10323219864386593,0.9953538918690156,0
18,0.10076319979239741,0.9862342245470578,0
19,0.11412657386186605,0.9929145627735049,0
20,0.12986868496298212,1.0019415149497382,0
21,0.11727289591432473,0.9825986893592299,0
22,0.13222693455143802,0.9907740604676671,0
23,0.1317313931340835,0.9834684683211883,0
24,0.13848858797940566,0.9833844781704915,0
25,0.1467337457867335,0.9847575667865368,0
26,0.15432911859969894,0.9854502374135231,0
27,0.1643114022925971,0.9884994382460668,0
28,0.1679974536269469,0.985222279476538,0
29,0.17258836128926625,0.9828201043235725,0
30,0.18569201100977212,0.9889010541414683,0
31,0.1906587719692729,0.9868157548177329,0
32,0.19963397826480841,0.9887097982293397,0
33,0.20724454302388842,0.989210356347545,0
34,0.206721646625408,0.9815488694493397,0
35,0.20464563132139352,0.9723059407296968,0
36,0.20989121844917297,0.9703565535042019,0
37,0.21647589977841467,0.9697184625465165,0
38,0.2301258010161897,0.9761180575838262,0
39,0.24264009681349236,0.9813547782937101,0
40,0.23948887354026593,0.9708989770694791,0
41,0.24701099063954482,0.9710897803645944,0
42,0.255201834978556,0.9719228430340067,0
43,0.26039714608592984,0.9697341735615737,0
44,0.2691566387273992,0.9710837566259259,0
45,0.2769864593848268,0.9714780095696285,0
46,0.26796973439416755,0.9550003305272423,0
47,0.28555529354295506,0.9650998220128751,0
48,0.27781426430232836,0.9498478851422397,0
49,0.28798842421183474,0.9524865720074529,0
50,0.2970044409940495,0.9539428257816203,0
51,0.2995788212256505,0.9489334293798416,0
52,0.31112380661850464,0.9528709017301957,0
53,0.3237721011922614,0.9578882249362015,0
54,0.319282926067548,0.9457448990598478,0
55,0.32206052176879085,0.9408454444142175,0
56,0.3256656113792627,0.9367508647083088,0
57,0.3456198177662823,0.9489830642619761,0
58,0.3399939979980015,0.935613182412429,0
59,0.3431422382281446,0.9309955883886538,0
60,0.3481412655743324,0.92820729317939,0
61,0.356719405219002,0.9289769066236734,0
62,0.3655064486950821,0.9299345056861062,0
63,0.381314920515296,0.9378929010757263,0
64,0.38620805691912036,0.9349156159825049,0
65,0.3833284552194981,0.9241455354135695,0
66,0.3883844177798465,0.9212912501596963,0
67,0.3866054349463056,0.9115825397170151,0
68,0.39611488943534684,0.9131430766640486,0
69,0.4146954447897749,0.9237558151071188,0
70,0.4156010164199768,0.9166749617109747,0
71,0.4143203604371737,0.9073895645213971,0
72,0.419552929799715,0.9045993691008226,0
73,0.4364324777670028,0.9134384219715711,0
74,0.439278390025882,0.9082264027315166,0
75,0.4317011384545697,0.892574077807273,0
