idx,sin,cos,anomaly
0,-0.006583768501181421,0.9934162314988185,0
1,0.015393837919753996,1.007296532641579,0
2,0.008131791146863462,0.9918726654492235,0
3,0.02893897976811006,1.0044540493692442,0
4,0.03506615924831323,1.0022919748876427,0
5,0.049675988212632416,1.0085496397776157,0
6,0.05698745451878996,1.0074465751367092,0
7,0.06349301027968146,1.0054757803740968,0
8,0.06280467067483583,0.9962498219864423,0
9,0.06883636078889696,0.9936831803605227,0
10,0.08670189942198112,1.0028902335474672,0
11,0.08723597650619934,0.994706234642906,0
12,0.10248168427703234,1.0011748429217147,0
13,0.11382551699499392,1.003683123522798,0
14,0.11916055594387367,1.0001247324101998,0
15,0.12422122333590552,0.9962346702408948,0
16,0.12088069992195613,0.9838866999373532,0
17,0.14086779196734547,0.9948102136254957,0
18,0.1362816014222209,0.9811049027669627,0
19,0.15424477766152303,0.9898940098607366,0
20,0.15743921405135494,0.9838600249709335,0
21,0.16183516965262126,0.9789738073916321,0
22,0.17869241101728175,0.9864957274040866,0
23,0.1847598537199034,0.9831753077690121,0
24,0.1917931494074713,0.9807688107369013,0
25,0.2064033404131486,0.9858878926220715,0
26,0.2130556685312247,0.9829984125376774,0
27,0.21636467242383642,0.9767155297622806,0
28,0.21721494759806442,0.9679244636765806,0
29,0.23688853025315512,0.9779078775700587,0
30,0.2440410556484511,0.9753220369681206,0
31,0.2404904653803353,0.9619855168680483,0
32,0.2470882310072161,0.9587504253227863,0
33,0.2591656625387125,0.9609487118887288,0
34,0.2695195251646526,0.961377784313121,0
35,0.26942124811562645,0.9513097173528179,0
36,0.2772839665374779,0.9491582946067915,0
37,0.3039826900628184,0.9657991770454664,0
38,0.30976052082764,0.9614761209849697,0
39,0.3035441812789978,0.9451165058522643,0
40,0.31176057195835866,0.9431478919257656,0
41,0.31545552333067595,0.9366167721215073,0
42,0.3365110468594933,0.9474058230251563,0
43,0.33069424532567926,0.931282815167488,0
44,0.3396039407981369,0.9298472409516639,0
45,0.3607196625416312,0.9405793025174588,0
46,0.36044064544009297,0.9298789101208005,0
47,0.3778054311823053,0.9367852832755279,0
48,0.37618423338312496,0.9246693158305259,0
49,0.3862028264400405,0.9241574647820406,0
50,0.39494628783744157,0.9223354925335494,0
51,0.3964318491305252,0.9132213178351207,0
52,0.41306504351329887,0.9192211633067197,0
53,0.41753252636242255,0.9130223759372085,0
54,0.42748930301781457,0.9122806548199696,0
55,0.43078718279760037,0.9048485051227301,0
56,0.4332696850258927,0.896570144070084,0
57,0.4362313275626822,0.8887407894279893,0
58,0.4471717111198555,0.8888607437742627,0
59,0.44816850828449645,0.8790083834762311,0
60,0.467062937589196,0.8870256327152655,0
61,0.4727460641564237,0.8818042640852564,0
62,0.47559783099120223,0.8737249298392727,0
63,0.47771811738435255,0.8648882202466764,0
64,0.5024567263871484,0.8786446510215336,0
65,0.508076542618207,0.8732578210831521,0
66,0.5087524451980718,0.8629033254442056,0
67,0.524217841408814,0.8673152888237707,0
68,0.5120043344290188,0.8440260333356523,0
69,0.5185606499224408,0.8394850050302749,0
70,0.5277623160662492,0.8375684538760755,0
71,0.5338318894916129,0.83249965965314,0
72,0.5538057311407919,0.8413157077632616,0
73,0.5625256730953782,0.8388591560110592,0
74,0.5533342987338997,0.8184733147143815,0
75,0.5625757351957649,0.8165030391209679,0
76,0.5666400089836728,0.809339084963503,0
77,0.5866910742588256,0.8181461367073972,0
78,0.5843796140847646,0.8045756087471233,0
79,0.5924340642790371,0.8013566692103159,0
80,0.6088401912018049,0.8064758176987495,0
81,0.6154184519891184,0.8017542454739205,0
82,0.6207791087219933,0.795802949578376,0
83,0.6148072085701027,0.7785077129316023,0
84,0.63539961264317,0.7877661331335624,0
85,0.6421030888852849,0.7831257153111109,0
86,0.6418199785645962,0.7714895385597383,0
87,0.641683393175954,0.7599914527982236,0
88,0.6502941636539696,0.7572330279336656,0
89,0.6602027695256949,0.7557654829660985,0
90,0.6605693921170354,0.7447497391468084,0
91,0.6663582572635804,0.739150762641037,0
92,0.6771426272481954,0.7385425564174215,0
93,0.6728338158721784,0.7228371752709762,0
94,0.6819216321030713,0.7205251694227078,0
95,0.6997233008802188,0.7269245052769611,0
96,0.6973000494164304,0.7130971516748561,0
97,0.7065717890002268,0.7109637616482971,0
98,0.7135945407274605,0.7065810981033485,0
99,0.7257586699129621,0.7073402681836328,0
100,0.7230336933345285,0.6932115304660688,0
101,0.7228929615685011,0.6816689772482023,0
102,0.7325259659931751,0.6799028415033715,0
103,0.7444993525920024,0.6804805106356769,0
104,0.735535828865613,0.660125433343777,0
105,0.751467481082922,0.664670436823789,0
106,0.7579664551698759,0.6597884076098416,0
107,0.7639412024068616,0.6543885372233152,0
108,0.7573651500774812,0.6364449927734689,0
109,0.7674406563215508,0.635160871762321,0
110,0.7845438417240075,0.6409130336254651,0
111,0.776912485642018,0.6219399960111235,0
112,0.7784141282012985,0.6121100367284464,0
113,0.7841184993195592,0.6064936227229779,0
114,0.7972339038108578,0.6082997951330696,0
115,0.7910982767262956,0.5908672245826868,0
116,0.7989546378627526,0.587439665642299,0
117,0.814212422795379,0.5914272878135819,0
118,0.8116780257643885,0.5776372183684736,0
119,0.8139741607087234,0.5686929033351628,0
120,0.8209741825565395,0.5644684287409566,0
121,0.825470748295254,0.557757181634777,0
122,0.8272008608856034,0.548296893953734,0
123,0.8406648094956124,0.5505885827096807,0
124,0.8365721962199373,0.535342576661216,0
125,0.847616964929406,0.5352535451159618,0
126,0.8415578852753541,0.5180809818877146,0
127,0.8510846239664022,0.5165152765261222,0
128,0.8498580254233599,0.5042179949245736,0
129,0.8533606386395161,0.49667240613356256,0
130,0.8704113650499338,0.502698130183148,0
131,0.8737388549704481,0.4950245344752154,0
132,0.8842039424500254,0.4945131685891933,0
133,0.8849899215771428,0.4843480405418938,0
134,0.8730125749609388,0.46144564522222886,0
135,0.8913072518131226,0.46884204242679156,0
136,0.8882993635181955,0.4549633523838587,0
137,0.8863149912416277,0.4421363633154641,0
138,0.8927309629074858,0.43773860836903705,0
139,0.9052740811340635,0.4394975935071655,0
140,0.8948487083968473,0.41831838262481336,0
141,0.9112537948929582,0.4240006253681415,0
142,0.9200602374182171,0.42211591596607867,0
143,0.9072262238166963,0.3986231376345132,0
144,0.9133431060130083,0.39411433556335024,0
145,0.9261605205491544,0.3963398374082715,0
146,0.9323983000388459,0.3920201647001039,0
147,0.9242620315571208,0.37336159118962936,0
148,0.9317261989475549,0.3703392851101317,0
149,0.9228172467576918,0.3509803730683129,0
150,0.9381836949562771,0.35593405471716555,0
151,0.9305826683592954,0.33795813213780257,0
152,0.9486431886502109,0.34568230181564563,0
153,0.9390717989153687,0.32581377913193665,0
154,0.9439787134870172,0.3204634481630339,0
155,0.94125142660708,0.30751947030062166,0
156,0.947892700945245,0.3039852727264067,0
157,0.9547624775217832,0.30072145829171604,0
158,0.9662153224558072,0.3020832522227093,0
159,0.9631445039383515,0.288964579050589,0
160,0.9605574032162704,0.27637347355280867,0
161,0.9558439615757099,0.26170052769403856,0
162,0.9562447718201113,0.252186982061848,0
163,0.9680641758187355,0.2541378233730955,0
164,0.9622666763825478,0.23851819630787302,0
165,0.9658938118469425,0.2323702780504808,0
166,0.9710392314019661,0.22778835357810043,0
167,0.9802756364009505,0.22734575692807338,0
168,0.9845872630139035,0.22202735381014188,0
169,0.9692407588730976,0.19710041821109034,0
170,0.983268622837247,0.20159807211818517,0
171,0.9851558421751925,0.19400592266232716,0
172,0.9858018201869325,0.18522398969876822,0
173,0.9855041503941265,0.1755504799575113,0
174,0.9859429372039025,0.1666661076672349,0
175,0.9963074720617863,0.1677607706685577,0
176,0.9887993662327339,0.15103668315562996,0
177,0.9851306855606493,0.13820651039643547,0
178,0.9835784140582512,0.1275478322836722,0
179,1.001507256566762,0.13642594595568178,0
180,0.9960715242604711,0.12199575126249051,0
181,0.9948251876899821,0.11181180377076716,0
182,0.998604150237739,0.10671058818129972,0
183,0.9871952549543555,0.0864795251275131,0
184,0.999124612203892,0.08964529878318055,0
185,0.995366795576019,0.07718305273726414,0
186,0.9985831429718822,0.07175469104270776,0
187,0.9939668432848692,0.058553964860378525,0
188,0.9995402056747194,0.05560374169660695,0
189,0.9946183836340899,0.042219729433436666,0
190,1.001342033185286,0.04054313448929604,0
191,0.989853076862867,0.02071642576580587,0
192,1.0016179495760213,0.02420658047461723,0
193,1.00562610500711,0.020003590500683253,0
194,0.996431506806213,0.0026619535617990455,0
195,1.0076070615561163,0.005755106138852833,0
196,0.9951470121462778,-0.014722183184675162,0
197,0.9908382665416088,-0.026982484988120503,0
198,1.0076456829367086,-0.018060423893319293,0
199,0.9895975246114395,-0.043927223742670565,0
200,1.0088513287315808,-0.032424838831840413,0
201,0.9928789380172469,-0.056080922274420325,0
202,1.001796390737258,-0.05477893604034875,0
203,1.0074470830759827,-0.0566749886215741,0
204,1.005818989149745,-0.06578061504786326,0
205,0.9938730202578064,-0.08513441766774679,0
206,0.9997358358282495,-0.08660925523426796,0
207,1.000907902911773,-0.09270418344252643,0
208,0.9978306829979469,-0.1029772681444638,0
209,0.991950878447222,-0.11598133894759757,0
210,0.9914907053755433,-0.12349371636084913,0
211,0.9828421131300527,-0.13912199234897946,0
212,0.984622161566083,-0.14424865308542933,0
213,0.9897192379151657,-0.14598486211383832,0
214,0.9881230261386139,-0.15434049102368122,0
215,0.9865926744638245,-0.1625559519428721,0
216,0.9903562891655554,-0.16540270378508404,0
217,0.9868753545439095,-0.17541883230004424,0
218,0.9798886213629556,-0.18886516166287984,0
219,0.9720696004085031,-0.2030677609439883,0
220,0.9847080055241577,-0.19673650110030977,0
221,0.9793939183203018,-0.20828089029335092,0
222,0.9748923366904061,-0.21893552539955632,0
223,0.9729789554840431,-0.22692431136365138,0
224,0.9653547311144934,-0.24054589661706635,0
225,0.9745755778649726,-0.23724397679741038,0
226,0.9733247140636061,-0.24433494859886923,0
