idx,sin,cos,anomaly
0,-0.008532798271255186,0.9914672017287448,0
1,0.0044115643978719565,1.0002716741400963,0
2,0.007322658798535794,0.9990258807667333,0
3,0.01805588656609641,1.00558529419451,0
4,0.006770720954561625,0.9901094589168353,0
5,0.011138338894651802,0.9902696233915191,0
6,0.026370578707072875,1.0012776977528266,0
7,0.022304479415659044,0.9929707931233938,0
8,0.033095456251689734,0.9995043971173145,0
9,0.04676092881745749,1.0088960020024733,0
10,0.048744132857575825,1.006588916470612,0
11,0.04665851555078978,1.000196660927896,0
12,0.05373056868899573,1.0029458006726837,0
13,0.06089247946074228,1.005768596677773,0
14,0.053078294083319544,0.9935991692212309,0
15,0.06614468330069523,1.0022942633830667,0
16,0.06930901983695273,1.0010713264973998,0
17,0.06898369410158733,0.9963428238564831,0
18,0.07619115669060053,0.9991312812105193,0
19,0.07499996888887614,0.9935053352687541,0
20,0.0730539140451121,0.9871088450731206,0
21,0.08429321150667932,0.9938821059318063,0
22,0.08338932142942959,0.9884966542277647,0
23,0.09179919996116052,0.9924095226008789,0
24,0.09345253163324511,0.9895504723382854,0
25,0.10268484355012503,0.9942551075625579,0
26,0.09915298635773294,0.9861803561988145,0
27,0.116345622877844,0.9988149586077506,0
28,0.12510320636666863,1.0029994458429077,0
29,0.12506563875075288,0.9983737978852467,0
30,0.11402722883710494,0.9827324018519412,0
31,0.13230881575253828,0.9963961754343849,0
32,0.13822125758812473,0.9976760555413033,0
33,0.13072905350146405,0.985536620399678,0
34,0.14815214467704957,0.9982978905137628,0
35,0.14383345370918005,0.9893028680466416,0
36,0.14436692422542552,0.9851455764423366,0
37,0.1551819031709828,0.9912554427088008,0
38,0.1565180703225434,0.9878722269304204,0
39,0.16853483340296474,0.995155417381314,0
40,0.17251392108549232,0.9943868235281806,0
41,0.17343000907258682,0.9905412021077484,0
42,0.16822806054551318,0.9805635975749792,0
43,0.18402227487240885,0.9915682908097507,0
44,0.17125093978002448,0.9739936512872056,0
45,0.18323325669460383,0.9811589624172362,0
46,0.19147883030953874,0.9845739111107398,0
47,0.20218698766925475,0.9904379068621012,0
48,0.19642933143677807,0.9798226350153528,0
49,0.19229768995107907,0.9708200068201062,0
50,0.2137760575135514,0.9874140997166164,0
51,0.21186820105623277,0.9806087640025839,0
52,0.2076459892657895,0.9714759519557161,0
53,0.20995735690298584,0.9688636821517697,0
54,0.2171395839008846,0.9711093185613211,0
55,0.22374041361343933,0.9727606887969239,0
56,0.23279165124315068,0.9768496825393272,0
57,0.24176284179832105,0.980845929493289,0
58,0.2342654646072747,0.9683609939003491,0
59,0.23739371928843536,0.9664891605074593,0
60,0.2514864623720343,0.9755693711872372,0
61,0.25178729181138065,0.9708453094477804,0
62,0.24840504507461567,0.9624258985229602,0
63,0.25282652618392126,0.9617980284101668,0
64,0.25224286774820887,0.9561529179015301,0
65,0.26063777460445975,0.9594743582237892,0
66,0.2645146521700347,0.9582658413891281,0
67,0.27890073706873375,0.9675546908197564,0
68,0.26998501635349637,0.953529980569129,0
69,0.2838748855316136,0.9622991933456726,0
70,0.2836364389889806,0.9569285109355504,0
71,0.2863662358380595,0.9545145800491328,0
72,0.3027307417436521,0.9657239541452753,0
73,0.2919389112686565,0.9497656757755759,0
74,0.3041584906942686,0.9568075794030758,0
75,0.30176003739538293,0.949220310776155,0
76,0.31622883862622075,0.9584892457126509,0
77,0.31358979710596513,0.9506393756839829,0
78,0.3237721272855022,0.9556000040803787,0
79,0.31735093718990504,0.9439463280518396,0
80,0.3200896836625766,0.9414418937507627,0
81,0.3377897127295159,0.9538881366946826,0
82,0.3310648640737515,0.9418989862391773,0
83,0.3375063477689504,0.9430657423099467,0
84,0.33457519762638877,0.9348495287482499,0
85,0.3380008237095156,0.9329798458239319,0
86,0.3380041351796007,0.9276776930795317,0
87,0.36005642508334745,0.944414454116353,0
88,0.362465570623729,0.9414980968637547,0
89,0.3681538587620224,0.9418509991796361,0
90,0.3540970222136881,0.9224489848447653,0
91,0.3755684419625018,0.9385655260753565,0
92,0.37734725307284733,0.934979849333806,0
93,0.36886326791881485,0.9211218585562301,0
94,0.387885495999949,0.9347606549666504,0
95,0.38084520002963135,0.9223275931638114,0
96,0.390826016439425,0.926906401623956,0
97,0.39880055152561245,0.9294697788457923,0
98,0.4006341535693206,0.9258831654690456,0
99,0.40647375277264713,0.9262935842090075,0
100,0.40429012795537284,0.9186719065516701,0
101,0.41193159467123264,0.9208665408684148,0
102,0.3994843741146786,0.9029638013211908,0
103,0.41172837320426015,0.9097436879443096,0
104,0.4130182226419931,0.9055609247022234,0
105,0.41251865407761606,0.8995803366521908,0
106,0.4323209733789542,0.913893323213046,0
107,0.4283364075041753,0.9044112050358569,0
108,0.4223878669527269,0.8929569864532654,0
109,0.44313524799492354,0.9081906577074708,0
110,0.44287135196786265,0.9024051142445431,0
111,0.45060673460405415,0.904611006041446,0
112,0.4447902860961312,0.893257317669139,0
113,0.45673508479322183,0.8996572219873379,0
114,0.4625438228439926,0.8999135057859464,0
115,0.46573224208562325,0.8975420056724139,0
116,0.4598511515927867,0.8860936256190988,0
117,0.4728276214775076,0.8934955307615076,0
118,0.47648082402263764,0.8915669885301473,0
