timestamp,date,x,y,z,010-000-024-033,010-000-030-096,020-000-032-221,020-000-033-111,label
0.0,27.05.2009 15:49:30:283,0.2447997975616257,0.3325185074298596,0.5016159920098155,0,0,1,0,0.0
0.00012446620473838266,27.05.2009 15:49:30:310,0.17377960144542887,0.30001596070675896,0.6338633017588948,0,0,0,1,0.0
0.00024893240949097617,27.05.2009 15:49:30:337,0.24933725940231144,0.34117626794565803,0.23033390713819235,1,0,0,0,0.0
0.000373361548653861,27.05.2009 15:49:30:363,0.20249816666685036,0.3629749688165849,0.2908431337274726,0,1,0,0,0.0
0.0006222939581306264,27.05.2009 15:49:30:417,0.17325224068914175,0.298621007227047,0.6269140801036062,0,0,0,1,0.0
0.0007466860317038028,27.05.2009 15:49:30:443,0.2504169730270336,0.3372112018969153,0.21913358401985367,1,0,0,0,0.0
0.0008711522364421852,27.05.2009 15:49:30:470,0.20002508047954354,0.3638001002680831,0.3042562886118635,0,1,0,0,0.0
0.000995618441180568,27.05.2009 15:49:30:497,0.2392734365889546,0.32435420990253405,0.4939535101972533,0,0,1,0,0.0
0.0011200846459189506,27.05.2009 15:49:30:527,0.17644539653012226,0.28826323525782216,0.6373643334971966,0,0,0,1,0.0
0.0012444767195063378,27.05.2009 15:49:30:553,0.2470565875544057,0.3371824941984985,0.22523219768438665,1,0,0,0,0.0
0.0013689429242447204,27.05.2009 15:49:30:580,0.1995584779723265,0.3633404676691216,0.3007250503581166,0,1,0,0,0.0
0.0016178382681459882,27.05.2009 15:49:30:633,0.17175283858095802,0.2988887280025809,0.6226367470101384,0,0,0,1,0.0
0.0017423044728843704,27.05.2009 15:49:30:660,0.23417012885827101,0.3213046615797054,0.21856050872401767,1,0,0,0,0.0
0.001866770677622753,27.05.2009 15:49:30:687,0.2041810444124929,0.3698200186748735,0.3194490345506842,0,1,0,0,0.0
0.0019911627512101404,27.05.2009 15:49:30:713,0.2385607422140699,0.323788341629192,0.4902465241534119,0,0,1,0,0.0
0.002115628955948523,27.05.2009 15:49:30:740,0.17624935686166976,0.30267859113978923,0.6296644655739017,0,0,0,1,0.0
0.0022400951606869053,27.05.2009 15:49:30:770,0.2637848074462696,0.3663111127969004,0.2462321549201063,1,0,0,0,0.0
0.002364487234274293,27.05.2009 15:49:30:797,0.2082870241211467,0.3628212537032661,0.2970147225390141,0,1,0,0,0.0
0.0026134196437510577,27.05.2009 15:49:30:850,0.17867307059895834,0.2935846798909194,0.6311454637872356,0,0,0,1,0.0
0.002737848782913943,27.05.2009 15:49:30:877,0.24487060476966024,0.36156732894080623,0.19811545805678688,1,0,0,0,0.0
0.0029867811923907084,27.05.2009 15:49:30:930,0.2326298624941863,0.3195564143168437,0.4665248976529114,0,0,1,0,0.0
0.0031111732659780955,27.05.2009 15:49:30:957,0.173632073211345,0.2987766476470859,0.6306966912178078,0,0,0,1,0.0
0.003235639470716478,27.05.2009 15:49:30:983,0.2333876242408408,0.3153754388716256,0.19388212500425567,1,0,0,0,0.0
0.003360105675454861,27.05.2009 15:49:31:013,0.19571109751656768,0.3618615570642195,0.2782181352330122,0,1,0,0,0.0
0.00360896395376642,27.05.2009 15:49:31:067,0.17884371030574464,0.3012777585984853,0.6314808596689012,0,0,0,1,0.0
0.0037334301585190133,27.05.2009 15:49:31:093,0.2361050576062096,0.29934213773517937,0.23120633892298625,1,0,0,0,0.0
0.003857859297667687,27.05.2009 15:49:31:120,0.19677501830160996,0.3597369467180433,0.2891979272917425,0,1,0,0,0.0
0.00398232550240607,27.05.2009 15:49:31:147,0.21962456098008665,0.3572003207337523,0.426665333669646,0,0,1,0,0.0
0.0041067917071444535,27.05.2009 15:49:31:173,0.1726817385171433,0.29905801747204674,0.6202158048843249,0,0,0,1,0.0
0.00423118378073184,27.05.2009 15:49:31:200,0.2399816672774449,0.3193777733575943,0.2360072701104033,1,0,0,0,0.0
0.004355649985484432,27.05.2009 15:49:31:227,0.1897203998673367,0.36340665008762696,0.2872195571757906,0,1,0,0,0.0
0.004853440673286968,27.05.2009 15:49:31:337,0.17525898493975714,0.31220466498638105,0.6252090088969895,0,0,0,1,0.0
0.004829755770103361,27.05.2009 15:49:31:330,0.2388630719986469,0.3232540346338698,0.20930229876542994,1,0,0,0,0.0
0.004954221974841744,27.05.2009 15:49:31:357,0.2168504365316772,0.3521034837578483,0.2851155920062787,0,1,0,0,0.0
0.0050786881795801255,27.05.2009 15:49:31:387,0.21529018554119705,0.3871580589190013,0.4549920657204662,0,0,1,0,0.0
0.0050786881795801255,27.05.2009 15:49:31:387,0.1744825300901816,0.3213532755743894,0.6306089696172061,0,0,0,1,0.0
0.005203080253181724,27.05.2009 15:49:31:413,0.2467571127164565,0.33645961028603194,0.22371711379851744,1,0,0,0,0.0
0.005327546457920107,27.05.2009 15:49:31:440,0.2052931140989984,0.34635967496301523,0.3151950895327733,0,1,0,0,0.0
0.005576441801807164,27.05.2009 15:49:31:493,0.17296220303587945,0.3229270419157365,0.6188598447620077,0,0,0,1,0.0
0.005700908006545546,27.05.2009 15:49:31:520,0.25410755800132084,0.3561600362562758,0.19314984544637528,1,0,0,0,0.0
0.005825374211283929,27.05.2009 15:49:31:547,0.1953884885476096,0.35611070027157177,0.22801637511650094,0,1,0,0,0.0
0.005949766284885527,27.05.2009 15:49:31:573,0.2287426260771692,0.35254754200066263,0.4863027942184226,0,0,1,0,0.0
