timestamp,date,x,y,z,010-000-024-033,010-000-030-096,020-000-032-221,020-000-033-111,label
0.0,27.05.2009 13:19:37:523,0.2779602795964945,0.4287132803881638,0.6840289611832189,0,0,1,0,0.0
0.0001236631818599676,27.05.2009 13:19:37:550,0.2714504744342179,0.5360112510739832,0.521511916085817,1,0,0,0,0.0
0.0002473263637057244,27.05.2009 13:19:37:580,0.2988657000693839,0.4246613460486265,0.4838128002679898,0,1,0,0,0.0
0.00037098954556569197,27.05.2009 13:19:37:607,0.248395224225086,0.41224306729818944,0.7505413492781969,0,0,0,1,0.0
0.0004945790745409795,27.05.2009 13:19:37:633,0.2749577469774571,0.43075080528012116,0.6704950784636947,0,0,1,0,0.0
0.0006182422563938418,27.05.2009 13:19:37:660,0.2701821701489792,0.5359951175508315,0.5132107477993587,1,0,0,0,0.0
0.0008655317936643313,27.05.2009 13:19:37:713,0.2744032185705655,0.4742117071923269,0.7306645912180317,0,0,0,1,0.0
0.000989194975524299,27.05.2009 13:19:37:740,0.28156846451367906,0.43687200304595364,0.6816609364522584,0,0,1,0,0.0
0.0011128581573771614,27.05.2009 13:19:37:767,0.273179160822469,0.5369978438311259,0.5120263860659184,1,0,0,0,0.0
0.001236447686345343,27.05.2009 13:19:37:793,0.2933407142106651,0.45316271678265624,0.5291321879630936,0,1,0,0,0.0
0.001360110868205311,27.05.2009 13:19:37:820,0.2521727166915872,0.4070276555916452,0.7489195861071118,0,0,0,1,0.0
0.001483774050058173,27.05.2009 13:19:37:850,0.2826771652185116,0.4403720039951889,0.6530277010231348,0,0,1,0,0.0
0.001607363579040566,27.05.2009 13:19:37:877,0.2707582431473968,0.5357476905018076,0.515772589117533,1,0,0,0,0.0
0.0018546531163110558,27.05.2009 13:19:37:930,0.24533765051633374,0.4028732455636759,0.7404954634932807,0,0,0,1,0.0
0.001978316298163918,27.05.2009 13:19:37:957,0.2908532264185947,0.4672753492610475,0.643458556088025,0,0,1,0,0.0
0.0021019794800096747,27.05.2009 13:19:37:983,0.2804110881666281,0.5343936428466765,0.5526063081762888,1,0,0,0,0.0
0.002225569008999173,27.05.2009 13:19:38:010,0.31143476580069185,0.4112357513087226,0.4601066178235761,0,1,0,0,0.0
0.0023492321908449303,27.05.2009 13:19:38:037,0.2515214601909226,0.4175042926472006,0.7542928363389995,0,0,0,1,0.0
0.002472895372704897,27.05.2009 13:19:38:063,0.3101991567685024,0.4945416431649797,0.6803609745145205,0,0,1,0,0.0
0.002596484901680185,27.05.2009 13:19:38:093,0.26958637761740845,0.5293316108757499,0.5225210676128188,1,0,0,0,0.0
0.0028438112653930148,27.05.2009 13:19:38:147,0.24615160429391494,0.4046180582761078,0.7382658870513389,0,0,0,1,0.0
0.0029674376208106428,27.05.2009 13:19:38:173,0.304716859470266,0.48704069537265043,0.6749121564277789,0,0,1,0,0.0
0.0030911008026492932,27.05.2009 13:19:38:200,0.26740941683047353,0.5291314439229926,0.5110149701706446,1,0,0,0,0.0
0.003214763984509261,27.05.2009 13:19:38:227,0.3205097795335606,0.3791171612348352,0.4570887773849394,0,1,0,0,0.0
0.0033383535134916538,27.05.2009 13:19:38:253,0.2449545217988449,0.4088686296653446,0.7419267761867087,0,0,0,1,0.0
0.0034620166953445164,27.05.2009 13:19:38:280,0.3013950751767974,0.48460102850792863,0.6591127805004316,0,0,1,0,0.0
0.003585679877197378,27.05.2009 13:19:38:307,0.2702928532622632,0.5332155618595752,0.5120777866458286,1,0,0,0,0.0
0.0038329325880326337,27.05.2009 13:19:38:363,0.2502792186295237,0.41446440308839877,0.7503268228541502,0,0,0,1,0.0
0.003956595769885496,27.05.2009 13:19:38:390,0.2835303354943044,0.44837823704277663,0.680957619607933,0,0,1,0,0.0
0.004080258951738358,27.05.2009 13:19:38:417,0.2792311434148174,0.5355133928026587,0.5488668358941279,1,0,0,0,0.0
0.004203885307148879,27.05.2009 13:19:38:443,0.28374429020333314,0.45570641705528714,0.509144448314069,0,1,0,0,0.0
0.004327548489008848,27.05.2009 13:19:38:470,0.2483656226685471,0.41346899252636116,0.7496691876826714,0,0,0,1,0.0
0.004451138017984135,27.05.2009 13:19:38:497,0.2820250852158982,0.4389482762098942,0.6878922111993973,0,0,1,0,0.0
0.0045748011998369975,27.05.2009 13:19:38:523,0.27367424129137924,0.5380547843124938,0.5182738578596019,1,0,0,0,0.0
0.0048220539106722535,27.05.2009 13:19:38:580,0.2526165619851947,0.41385661432828913,0.7518166554057109,0,0,0,1,0.0
0.004945717092518009,27.05.2009 13:19:38:607,0.2819094388341117,0.4315952283185947,0.6735101616498006,0,0,1,0,0.0
0.005069380274377977,27.05.2009 13:19:38:633,0.2711083650165044,0.5343261602136319,0.5174392728901828,1,0,0,0,0.0
0.005193043456230839,27.05.2009 13:19:38:660,0.2750547198961337,0.45227654129892303,0.5058490930175811,0,1,0,0,0.0
0.005316669811648468,27.05.2009 13:19:38:687,0.24977859621506596,0.42016537820896904,0.7575634307249433,0,0,0,1,0.0
0.005440332993508434,27.05.2009 13:19:38:713,0.2841942783763428,0.4486968463086023,0.6652619465286682,0,0,1,0,0.0
0.005563959348918957,27.05.2009 13:19:38:740,0.2746202447192952,0.5377645199778602,0.524057031231698,1,0,0,0,0.0
0.005811248886182341,27.05.2009 13:19:38:793,0.2495689815838757,0.41604064830031506,0.7454691875435042,0,0,0,1,0.0
