timestamp,date,x,y,z,010-000-024-033,010-000-030-096,020-000-032-221,020-000-033-111,label
0.0,27.05.2009 11:45:47:713,0.1850183920865452,0.4541892829973026,0.6753252765085689,0,0,0,1,0.0
9.183444388050076e-05,27.05.2009 11:45:47:743,0.19465243780753488,0.4199662606480288,0.37027192190944935,0,1,0,0,0.0
0.00018364153980776618,27.05.2009 11:45:47:770,0.1896832551721577,0.3862605057017857,0.29827529943688746,1,0,0,0,0.0
0.00027544863573325534,27.05.2009 11:45:47:797,0.20693869448412336,0.4285507684062965,0.5713778977961873,0,0,1,0,0.0
0.0004591175235013623,27.05.2009 11:45:47:850,0.1952077645910152,0.40799823363565857,0.3921204255252584,0,1,0,0,0.0
0.0005508972714682869,27.05.2009 11:45:47:877,0.1864681941842252,0.3965794108209271,0.2753889485794436,1,0,0,0,0.0
0.0006427317153523403,27.05.2009 11:45:47:903,0.20668214815509825,0.4309020771768188,0.5621839317532732,0,0,1,0,0.0
0.0007345661592363939,27.05.2009 11:45:47:930,0.18151566426608975,0.4438390146176717,0.6764014156172701,0,0,0,1,0.0
0.0008263732551601066,27.05.2009 11:45:47:957,0.20072120762969145,0.4393406054088809,0.3786601338098407,0,1,0,0,0.0
0.0009181803510873721,27.05.2009 11:45:47:987,0.19948028493423672,0.397286336901201,0.3112308567369715,1,0,0,0,0.0
0.001010014794973202,27.05.2009 11:45:48:013,0.20770431792236024,0.4205731201175973,0.5679999032462616,0,0,1,0,0.0
0.001193656334780968,27.05.2009 11:45:48:067,0.18287543539672446,0.4629511335422653,0.3588967316427887,0,1,0,0,0.0
0.0012854907786632452,27.05.2009 11:45:48:093,0.1907621032302304,0.3787561438050169,0.27831574192012143,1,0,0,0,0.0
0.0013772705266319465,27.05.2009 11:45:48:120,0.19934127608180036,0.4190813276889226,0.5742676046178763,0,0,1,0,0.0
0.0014691049705159998,27.05.2009 11:45:48:147,0.18408131652334486,0.4564473170085247,0.6753596617442961,0,0,0,1,0.0
0.0015609394143982767,27.05.2009 11:45:48:173,0.18612095550364025,0.473198407268585,0.3788867510167108,0,1,0,0,0.0
0.001652719162366978,27.05.2009 11:45:48:200,0.19527659582228105,0.3920508759779031,0.2941264976913805,1,0,0,0,0.0
0.0017445536062510314,27.05.2009 11:45:48:230,0.2057233295759816,0.4287144671181684,0.5699883953450443,0,0,1,0,0.0
0.0019281951460587976,27.05.2009 11:45:48:283,0.21746271574252604,0.39605827960909695,0.36895131349717547,0,1,0,0,0.0
0.002020029589942851,27.05.2009 11:45:48:310,0.1736904933820007,0.3967160628712026,0.3226336251684861,1,0,0,0,0.0
0.0021118640338251282,27.05.2009 11:45:48:337,0.19259772870865752,0.4170892625787333,0.5863401536993965,0,0,1,0,0.0
0.002203643781793829,27.05.2009 11:45:48:363,0.1764900986008458,0.4403585680975133,0.6787117442526396,0,0,0,1,0.0
0.0022954782256778827,27.05.2009 11:45:48:390,0.2165938690782658,0.3948830478279232,0.3627923808712356,0,1,0,0,0.0
0.0023872579736448074,27.05.2009 11:45:48:417,0.19167496739602244,0.4023180120963327,0.2831925141574764,1,0,0,0,0.0
0.0024790924175306372,27.05.2009 11:45:48:443,0.19666285776481165,0.4229809370918122,0.5725319613228381,0,0,1,0,0.0
0.002662761305296968,27.05.2009 11:45:48:500,0.208576731338824,0.4037422482430292,0.3465723974330712,0,1,0,0,0.0
0.002754568401222457,27.05.2009 11:45:48:527,0.19489679576479144,0.3946172600429276,0.29787578471192433,1,0,0,0,0.0
0.0028464028451065104,27.05.2009 11:45:48:553,0.20050287987725804,0.4279749401511488,0.5687617809987825,0,0,1,0,0.0
0.002938182593073435,27.05.2009 11:45:48:580,0.17942018553606456,0.4306123217028638,0.6788092221955393,0,0,0,1,0.0
0.003030017036957489,27.05.2009 11:45:48:607,0.19641526374760876,0.4177049665481321,0.3720281251475567,0,1,0,0,0.0
0.003121851480841542,27.05.2009 11:45:48:633,0.1926289436956576,0.40383784732481015,0.29850117161824685,1,0,0,0,0.0
0.003213631228808467,27.05.2009 11:45:48:660,0.2002985120622572,0.4256394790339056,0.5676802538076505,0,0,1,0,0.0
0.003397300116574797,27.05.2009 11:45:48:713,0.16761159020424596,0.5007022661155598,0.3066031167449724,0,1,0,0,0.0
0.0034891072125002864,27.05.2009 11:45:48:743,0.2011227625135352,0.3992428127100263,0.31881970288491257,1,0,0,0,0.0
0.00358094165638434,27.05.2009 11:45:48:770,0.2002075244497533,0.4197622334318124,0.5679785826620197,0,0,1,0,0.0
0.003672776100268394,27.05.2009 11:45:48:797,0.16375315561933151,0.4179365234020447,0.6924548306331605,0,0,0,1,0.0
0.003764610544152447,27.05.2009 11:45:48:823,0.20726348152252635,0.4290850909028561,0.3808540863825486,0,1,0,0,0.0
0.003856390292119372,27.05.2009 11:45:48:850,0.1939813214922544,0.39251405005774104,0.2870429291122438,1,0,0,0,0.0
0.003948224736003425,27.05.2009 11:45:48:877,0.19621609252522226,0.4150910093372637,0.5865728406463032,0,0,1,0,0.0
0.004131838927854403,27.05.2009 11:45:48:930,0.1860877681735343,0.4243681350088449,0.3786987031378049,0,1,0,0,0.0
0.0042236733717366795,27.05.2009 11:45:48:957,0.17831723237452354,0.4303298712424204,0.3508332209609152,1,0,0,0,0.0
0.00431550781562251,27.05.2009 11:45:48:987,0.2177455993477562,0.4052496468369333,0.5808273052954133,0,0,1,0,0.0
0.004407314911547999,27.05.2009 11:45:49:013,0.17874576229821135,0.41204267549651613,0.6667424957192263,0,0,0,1,0.0
0.0044991493554302755,27.05.2009 11:45:49:040,0.17805788697174926,0.4685971845225208,0.31979758915176226,0,1,0,0,0.0
0.00459098379931433,27.05.2009 11:45:49:067,0.19743582729533524,0.4171614976916799,0.3142491714374853,1,0,0,0,0.0
0.004682763547283031,27.05.2009 11:45:49:093,0.1925523766276588,0.4254174609579666,0.587147250788876,0,0,1,0,0.0
0.00495821218301451,27.05.2009 11:45:49:173,0.19676381338678495,0.4087485671929142,0.3197723469994609,1,0,0,0,0.0
0.00505004662690034,27.05.2009 11:45:49:200,0.19213847983635576,0.4194710290295578,0.5870018449837097,0,0,1,0,0.0
0.005141881070784393,27.05.2009 11:45:49:230,0.1582019073693851,0.3867103375668629,0.6955337141877189,0,0,0,1,0.0
0.005233688166709882,27.05.2009 11:45:49:257,0.1946485167421985,0.4399944343041685,0.3786504819726639,0,1,0,0,0.0
0.005325522610593936,27.05.2009 11:45:49:283,0.205422399621854,0.3873656757624625,0.3192864165572876,1,0,0,0,0.0
0.005417357054477989,27.05.2009 11:45:49:310,0.19224418325430875,0.3973606246625723,0.5957721947716481,0,0,1,0,0.0
0.005600971246328967,27.05.2009 11:45:49:363,0.18286681377715952,0.4620737168987142,0.3582051967910204,0,1,0,0,0.0
0.005692805690213021,27.05.2009 11:45:49:390,0.1987657770706256,0.39181116890230394,0.3129972533815286,1,0,0,0,0.0
0.005784585438179946,27.05.2009 11:45:49:417,0.19077001622352965,0.3963103327612507,0.5884511377689224,0,0,1,0,0.0
0.005876419882063999,27.05.2009 11:45:49:443,0.1862375127138947,0.3887207557688495,0.6801932931119739,0,0,0,1,0.0
0.005968254325946276,27.05.2009 11:45:49:473,0.17983904271122692,0.5110627373653018,0.32379744735249616,0,1,0,0,0.0
0.006060061421871765,27.05.2009 11:45:49:500,0.04605183282767799,0.8060965665583739,0.7468774758745712,1,0,0,0,0.0
0.006151895865754042,27.05.2009 11:45:49:527,0.1990829581871112,0.4014491380925492,0.5786582400147391,0,0,1,0,0.0
0.006335510057606797,27.05.2009 11:45:49:580,0.16465876817633887,0.4593853813684558,0.33216584908792224,0,1,0,0,0.0
0.00642734450149085,27.05.2009 11:45:49:607,0.21491867658637195,0.3715639353988375,0.3241972843485186,1,0,0,0,0.0
0.006519178945374904,27.05.2009 11:45:49:633,0.18528295770280945,0.3841329657955647,0.5831874157568967,0,0,1,0,0.0
0.0066109586933418285,27.05.2009 11:45:49:660,0.1881111205601584,0.3731785546869272,0.6662956904320692,0,0,0,1,0.0
0.006702793137225882,27.05.2009 11:45:49:687,0.18621188406395528,0.4728661197118296,0.3726704478054137,0,1,0,0,0.0
0.006794627581109936,27.05.2009 11:45:49:717,0.2357820983401112,0.3316098431827166,0.3322035584228909,1,0,0,0,0.0
0.0070701035648035315,27.05.2009 11:45:49:797,0.5080189718635184,0.4913147502191371,0.5842491431935048,0,1,0,0,0.0
0.007161883312770456,27.05.2009 11:45:49:823,0.2811918142752001,0.42163726739578605,0.3362137618867327,1,0,0,0,0.0
0.00725371775665451,27.05.2009 11:45:49:850,0.19420567256794533,0.37946186244504104,0.603145104825723,0,0,1,0,0.0
