timestamp,date,x,y,z,010-000-024-033,010-000-030-096,020-000-032-221,020-000-033-111,label
0.0,27.05.2009 15:34:58:007,0.19111274758802974,0.4746370976815179,0.4741201605211845,0,0,1,0,0.0
0.00012965388788188648,27.05.2009 15:34:58:037,0.1656957072567038,0.4762480099158624,0.6178941684655244,0,0,0,1,0.0
0.0002593850426677591,27.05.2009 15:34:58:063,0.15318829770451414,0.4943120645990529,0.2526297206668481,0,1,0,0,0.0
0.0003891161974394208,27.05.2009 15:34:58:090,0.207006949419435,0.5086351051234825,0.1766074466469324,1,0,0,0,0.0
0.0005188087187661949,27.05.2009 15:34:58:117,0.19623991878737224,0.4788049533827097,0.4837768533303355,0,0,1,0,0.0
0.0007782323948504201,27.05.2009 15:34:58:170,0.1566951497341276,0.5050262139310757,0.2685202527605003,0,1,0,0,0.0
0.0010376560709772775,27.05.2009 15:34:58:223,0.20754553926512911,0.4722298871612452,0.4707293441662606,0,0,1,0,0.0
0.00116738722576315,27.05.2009 15:34:58:250,0.153657307057271,0.4638387155479302,0.6315790145110061,0,0,0,1,0.0
0.0012581758540335384,27.05.2009 15:34:58:270,0.14499347049480782,0.4986215699772099,0.2293940529583831,0,1,0,0,0.0
0.0013878297418870036,27.05.2009 15:34:58:297,0.21235832844137492,0.515609266743679,0.1914437727045023,1,0,0,0,0.0
0.0015175608966586653,27.05.2009 15:34:58:323,0.19641140864438147,0.47452027518978157,0.4763019189346016,0,0,1,0,0.0
0.0016472920514587484,27.05.2009 15:34:58:350,0.15485171802373446,0.4515966358009263,0.6428418620804983,0,0,0,1,0.0
0.0017769459393264242,27.05.2009 15:34:58:380,0.1479959512120986,0.49903715267982757,0.22228655167782085,0,1,0,0,0.0
0.0020364082488839585,27.05.2009 15:34:58:433,0.1830845476649908,0.4600035248829262,0.4786533651496418,0,0,1,0,0.0
0.002166100770196522,27.05.2009 15:34:58:460,0.1532546886401727,0.46425785873835207,0.6286700279445006,0,0,0,1,0.0
